acc_id,survival_time,amount_spent
99545,64,0.0
90463,18,0.0
88308,21,0.04688698906848575
37361,18,0.05413823090482959
44524,64,0.2337459133127309
3679,64,0.03044865350283749
125946,8,0.0
113848,64,0.011549489259696979
10648,1,0.0
75249,1,0.0
99851,35,0.027856580629212317
33601,64,0.028184691119544615
116584,9,0.1819044558402274
38703,4,0.6184882742763865
48665,22,0.11601986938150147
108044,64,0.045837035499422384
92117,13,0.0
113306,50,0.019489763125738652
60223,64,0.136920507615669
29219,15,0.006562209806646011
23155,64,0.0
47543,64,0.03917639254567668
46228,64,0.1923383694327946
63331,64,0.0
50391,64,0.03874984890824469
85836,64,0.5034855474149151
14310,29,0.10771867397609426
113943,2,0.0
4800,64,0.0
120065,6,0.0911490942143131
23019,64,0.03044865350283749
90736,64,0.49187043605715175
62186,64,0.20365818134925895
82072,64,0.0
49523,64,0.0
28957,64,0.0
70498,64,0.0
130411,10,0.6163883671382598
71946,24,0.0
7316,64,0.14915902890506383
114196,64,0.06873914772461696
51398,62,0.055647539160358174
19893,4,0.0
108138,10,0.0
104982,64,0.0
64958,57,0.001738985598761193
39527,3,0.0
75421,9,0.38946715202444077
122788,64,0.6284956442315217
85423,64,0.03609215393655306
107987,63,0.11519959315567072
24466,64,0.021852158656131215
20696,64,0.0
54599,64,0.019719440468971262
66851,3,0.0
37824,64,0.03609215393655306
32867,56,0.046690122774286365
38601,64,0.1392829031460616
14278,19,0.015552437241751045
82340,57,0.27003493354348335
111701,64,0.0
43413,64,0.18459496186095228
4546,31,0.06319408043800108
79764,64,0.03609215393655306
4661,64,0.011254189818397908
39430,64,0.14627165659013958
1919,64,0.008137140160241054
87303,11,0.02952994412990705
47146,64,0.12940677738705933
30622,64,0.038126438976613324
72317,9,0.003642026442688536
37052,15,0.09570983002993207
66047,13,0.0
24766,64,0.23696139611798744
85064,29,0.0
102194,29,0.0
72546,64,0.002821750216857785
792,19,0.12589599514050373
72407,64,0.2073330188409807
126969,25,0.008465250650573354
41719,64,0.19985209966140427
25935,21,0.11857913120609341
105789,64,0.03044865350283749
32638,7,0.0
15892,24,0.0
75531,29,0.08868826553682084
32646,64,0.022508379636795816
37653,64,0.18302003150735724
18932,64,0.035829665544287216
32439,64,0.01873510899797436
80731,64,0.20021302120076978
26851,24,0.06775481625362006
21582,10,0.09744881562869326
117982,25,0.1181197765196282
76627,2,0.8153545684757668
83990,1,0.0
99656,64,0.12340235541397823
124276,56,0.2307929188997402
63516,15,0.0
48751,64,0.0774012646693897
114971,64,0.057353713710086136
3371,64,0.32318883297731604
37119,13,0.1514229912883567
72680,10,0.0656220980664601
91749,1,0.0
74282,64,0.6357140750188323
84831,31,0.0
50838,1,7.63185000512931
77987,64,0.03077676399316979
19218,64,0.03609215393655306
51968,25,0.0
62701,64,0.04586984654845561
51957,22,0.505880753994341
37100,21,0.0
114464,64,0.05551629496422525
76286,64,0.41141774382767166
20299,21,0.11369028490014214
32159,64,0.0
121590,64,0.0
488,64,0.2206543047484721
55132,24,0.034057868896492795
126396,64,0.4440319265667023
97312,64,0.09416771072537025
23754,64,0.037634273241114874
93644,64,0.14328585112811565
57401,64,0.03077676399316979
125093,16,0.0
69515,64,0.09600512947123113
126006,64,0.015388381996584896
90183,20,0.44787081930359024
43261,1,0.0
109565,16,0.18413560717448707
86545,64,0.4793366153264579
104339,29,0.033598514210027575
66190,64,0.1423671417551852
41683,22,0.741201597660667
49389,8,0.0
77344,17,0.0
47562,64,0.0010171425200301318
120581,64,0.0
55324,6,0.0546960187383945
30041,4,0.0
119673,2,0.03281104903323005
98552,64,0.007809029669908753
66804,64,0.03966855828117514
93948,2,0.0
64613,64,0.03609215393655306
67795,64,0.17124086490442766
31078,2,0.0
125481,64,0.20014739910270332
109725,17,0.0038717037859211465
2417,2,7.956679390558288
115161,39,0.040882567095404644
50626,64,0.0
75243,64,0.03103925238543563
15065,13,0.11861194225512664
78918,64,0.4809115456800529
129976,64,0.05233362320800194
112370,21,0.03881547100631116
56311,1,0.0
9869,64,0.021392803969665995
31318,22,0.17888583932917027
27536,64,0.05148053593313796
112899,58,0.03376256945519372
63825,64,0.16405524516615028
125349,64,0.045672980254256236
76119,64,0.045672980254256236
80568,64,0.5227784442464545
64626,20,0.21327181871599535
4930,64,0.0
85545,64,0.1996552333672049
104369,64,0.29739934843719723
51756,64,0.038913904153410846
50845,3,0.0
121791,1,0.0
93533,64,0.07156089794147474
104184,64,0.2804688471360505
38946,64,0.10883424964322409
18959,64,0.03044865350283749
30357,40,0.07333269458926917
32541,64,0.0
36032,64,0.006791887149878622
92658,64,0.05426947510096251
96544,64,0.20014739910270332
13246,64,0.0015421193045618126
123466,64,0.03087519714026948
90042,64,0.3736850374394571
73562,64,0.0
72754,64,0.2835530857451741
33219,64,0.028447179511810458
37615,64,0.10916236013355639
72404,2,0.0
113734,64,0.1010908420713818
46200,64,0.03710929645658319
118752,64,0.06788606044975298
17117,64,0.1452873251191427
29589,64,0.37932853787317267
96352,64,0.048888463059512784
107447,64,0.16887846937403508
106011,64,0.03829049422177947
117187,3,2.304976194584411
93649,64,0.10102521997331533
79663,64,0.05682873692555445
46648,64,0.07113435430404276
93435,64,0.09098503896914693
28017,64,0.015224326751418745
61429,64,0.3234841324186151
25293,64,0.15647589283947413
99342,64,0.0716265200395412
124060,64,0.0035764043446220757
93122,52,0.19689910524841356
81072,47,0.15178391282772222
3340,23,0.11582300308730209
54681,43,0.0
124858,64,0.21543734795218852
41122,32,0.10801397341739334
26563,64,0.16937063510953354
110273,64,0.03609215393655306
69661,43,0.0
120805,64,0.2935604557003093
81821,64,0.33847878182680124
8087,64,0.29864616830046
96936,64,0.34212080826948976
95604,64,0.04419648304776088
35652,29,0.20365818134925895
16843,64,0.15716492486917197
117181,18,0.1271756260527997
36815,64,0.20424878023185708
56698,64,0.03609215393655306
97052,49,0.17179865273799255
128867,20,0.014633727868820605
71869,58,0.09410208862730379
70601,3,0.5982438570228836
12395,64,0.13629709768403764
117534,2,0.0
24072,12,0.0
40929,28,0.0
7389,38,0.0077762186208755225
80923,64,0.016405524516615026
86944,62,0.0
27596,64,0.44235856306600757
16915,22,0.0
17189,14,0.004691980011751897
6706,23,0.0014108751084288924
104239,64,0.2209496041897712
91456,64,0.03609215393655306
98134,48,0.32640431578257256
93209,64,0.12868493430832828
82578,26,0.0037732706388214562
107508,64,0.01709455654631286
61787,64,0.17921394981950256
5305,64,0.06001140868177777
81063,64,0.14177654287258706
54339,64,0.06270191470250264
83466,64,0.06985472339174678
26122,64,0.0
115135,34,0.12537101835597203
23951,22,0.0
1930,6,0.0
13788,64,0.03710929645658319
90923,29,0.0
114499,64,0.03044865350283749
116192,64,0.03609215393655306
121415,64,0.3197764838778601
111266,1,0.21711071145288327
16522,11,0.0
18423,64,0.15352289842648342
55192,21,1.1267642348501532
34177,1,0.03281104903323005
118282,27,0.007284052885377072
61238,26,0.0
109069,64,0.13203166130971775
124663,63,0.0
81265,64,0.057911501543651045
40702,9,0.007284052885377072
17515,16,0.0
42917,64,0.35563896047118054
104712,13,0.0
3086,9,0.5650718864502879
46922,39,0.1610366286550931
61560,64,0.045837035499422384
117765,64,0.2140920949418261
40085,22,0.002985805462023935
61581,58,0.05351482097319822
120595,8,0.0
26625,64,0.2190137522968106
120226,60,0.05472882978742773
111704,17,0.0
46147,64,0.0010171425200301318
71205,28,0.03481252302425709
110682,22,0.22820084602611504
81305,22,0.008957416386071804
84298,64,0.25444968525269906
47501,64,0.13882354845959635
106925,64,0.1496840056895955
60563,17,0.10555314473990109
128137,64,0.041210677585736946
98887,59,0.022180269146463517
64660,64,0.36118402775779646
68389,64,0.09754724877579295
128107,12,0.0
46932,5,1.248657282008603
59698,16,0.12304143387461271
99503,64,0.0005249767845316809
28026,64,0.0010171425200301318
79696,64,0.010762024082899458
66496,64,0.03999666877150743
124231,27,0.0
128603,64,0.035829665544287216
72650,64,0.0
6663,64,0.0
91382,64,0.26166811604000967
55122,6,0.05413823090482959
33813,17,0.025100452510420992
74524,64,0.0015421193045618126
8930,64,0.0015421193045618126
109665,64,0.1747844582000165
84467,64,0.06253785945733649
37134,64,0.12635534982696894
91117,9,0.0
71784,51,0.04337620682193013
3844,24,0.0
120005,37,0.0
77203,11,0.00597161092404787
45273,64,0.0
18086,64,0.1952257417477188
125055,64,0.08294633195600558
79982,64,0.3819534217958311
101609,64,0.03609215393655306
25289,23,0.0
94723,59,0.03284386008226328
80003,53,0.0
36744,46,0.03874984890824469
59074,64,0.07001877863691293
54589,64,0.20920324863587483
109373,64,0.14056253405835756
115456,64,0.023066167470360728
99443,18,0.027331603844680634
111035,11,0.0
90939,49,0.23837227122641635
71607,44,0.23489430002889397
103844,64,0.5533255308963916
6849,23,0.0
20111,23,0.0
126072,23,0.007612163375709372
58015,35,0.0
108128,59,0.03336883686679497
115501,64,0.11641360196990024
40731,64,0.24142369878650674
121699,18,0.05413823090482959
14674,64,0.03710929645658319
115967,64,0.0
12116,64,0.19404454398252255
60099,5,0.0
38115,29,0.0033795380504226956
105747,64,0.28926220827695615
102817,64,0.023066167470360728
24841,64,0.07333269458926917
102384,15,0.0
45056,64,0.11556051469503625
6004,27,0.03730616275078257
72769,64,0.2693459015137855
101164,64,0.47766325182576314
60778,21,0.051677402227337334
119769,64,0.03609215393655306
45942,1,0.0
121454,14,0.11716825609766453
18895,64,0.08694927993805965
54938,22,0.3086535382555951
13347,7,0.8437033148404776
114014,64,0.37033831043806764
89961,24,0.3234513213695819
19076,64,0.26990368934735043
82441,64,0.0
3962,47,0.06220974896700418
70559,64,0.12865212325929504
75881,64,0.20953135912620713
18828,8,1.8977254539839599
50022,64,0.3017304069095836
30281,64,0.3638089116804548
31702,64,0.4321215157676398
95886,64,0.0
10084,3,4.858233597203275
96126,25,0.17612971121037893
75,15,0.0
37214,40,0.426871747922323
28681,29,0.0033795380504226956
119283,64,0.0
88815,64,0.03930763674180961
115471,64,0.0
57865,29,0.010762024082899458
126805,64,0.13813451642989852
15070,64,0.013879073741056312
115984,64,0.11592143623440178
125311,64,0.0
19767,64,0.04219500905673385
19858,64,0.016668012908880866
68725,60,0.02280367907809489
82101,64,0.03044865350283749
53559,13,0.2952994412990705
55798,23,0.08478375070186646
49666,64,0.008137140160241054
14633,64,0.06742670576328776
90378,20,0.0
60569,32,0.29631658381910064
25139,64,0.03553436610298815
93111,64,0.4526284214134086
84219,19,0.05525380657195941
111434,64,0.20247698358406266
128751,64,0.22747900294738396
43071,24,0.18607145906744763
34695,64,0.022016213901297366
91704,64,0.13820013852796498
109952,64,0.0960707515692976
32807,23,0.5861037688805885
85017,1,1.3731424020406777
53373,64,0.038651415761145
56027,64,0.4671637161351295
24508,4,0.3301447753723608
25756,15,0.006562209806646011
71908,64,0.1775077752697746
17582,64,0.12376327695334377
8343,64,0.06224256001603741
101319,64,0.10637342096573184
125728,64,0.20031145434786948
116757,17,0.005774744629848489
86219,64,0.0439996167535615
45203,64,0.29001686240472047
7615,64,0.08222448887727452
124860,26,0.03786395058434748
92728,64,0.07694190998292448
194,50,0.04586984654845561
109109,6,1.2153868782889077
92550,64,0.038028005829513635
118647,64,0.1767531211420103
94675,64,0.08839296609552176
89908,64,0.04173565437026863
87367,49,0.009383960023503795
42821,64,0.4863909908686023
88787,64,0.17458759190581713
38332,64,0.0
40126,64,0.25631991504759316
83846,64,0.0
77927,62,0.03248293854289775
19704,22,0.383659596345559
31705,64,0.005118523649183889
113058,64,0.021884969705164445
17060,20,0.25402314161526707
83998,24,0.0
109718,1,0.0
87165,64,0.04094818919347111
45341,64,0.03228607224869837
100216,64,0.046132334940721456
35060,4,0.0
43289,12,1.7102759308571165
49897,64,0.24549226886662726
74403,47,0.020736582989001395
56757,64,0.005085712600150658
51689,64,0.05682873692555445
79799,64,0.1183494538628608
64441,64,0.03044865350283749
77392,64,0.2125499756372643
68457,64,0.05148053593313796
101791,64,0.06772200520458684
100259,9,0.0
34833,64,0.0
77441,64,0.0980394145112914
22746,39,0.0
117499,64,0.0
116581,21,0.0
52016,64,0.20697209730161517
45082,1,0.0
129310,22,0.0790418171210512
81493,64,0.03609215393655306
93653,64,0.028020635874378468
47409,64,0.1758672228181131
58858,44,0.514149138350715
110070,24,0.0
58621,23,0.0
51865,23,0.016241469271448875
130380,64,0.6023780492010705
130391,64,0.18863072089203958
67474,64,0.05453196349322835
111159,64,0.257862034352155
12504,64,0.0
59325,64,0.10945765957485545
75339,64,0.42815137883461896
53557,64,0.03044865350283749
106182,32,0.01220571024036158
123338,29,0.033598514210027575
77495,50,0.030743952944136562
102096,64,0.1718314637870258
257,64,0.09859720234485632
69339,64,0.36085591726746413
55045,64,0.31807030932813213
58053,64,0.4278888904423531
66449,64,0.010696401984832998
6869,64,0.494331264734644
65807,64,0.0030842386091236252
111825,64,0.010138614151268087
40846,18,0.05413823090482959
24613,26,0.015027460457219364
96206,29,0.08078080271981239
96113,64,0.04856035256918048
83662,36,0.1388891705576628
51680,8,0.0
130363,64,0.03044865350283749
687,64,0.29644782801523356
78377,64,0.05528661762099264
83156,64,0.2657694971691634
122200,22,0.0
34731,64,0.15411349730908155
96203,21,0.0
71764,64,0.022377135440662898
125183,64,0.13587055404660564
61901,28,0.0
1362,64,0.0
117790,41,0.0
79392,6,0.0
35018,64,0.2125499756372643
6870,33,0.0
76991,64,0.014272806329455073
32103,64,0.08704771308515934
123370,2,0.0
105427,64,0.2519232344771404
105325,64,0.06391592351673214
6523,64,0.0
31415,64,0.052924222090600076
71479,20,0.2734800936919725
77165,64,0.0
42628,64,0.03044865350283749
57057,64,0.0015421193045618126
32063,64,0.08803204455615624
21205,64,0.1794764382117684
90977,64,0.03609215393655306
42408,64,0.44823174084295575
76026,22,0.08947573071361836
10968,64,0.07900900607201797
72742,64,0.10273139452304329
104768,29,0.06755794995942069
16321,64,0.26809908165052276
69472,46,0.029661188326039967
110938,64,0.24972489419191393
21790,64,0.32197482416308654
66753,8,0.0
73039,46,0.021195937675466615
42961,64,0.3476002534580392
107747,46,0.03346727001389466
19886,21,0.09374116708793827
117791,64,0.3615121382481287
28611,64,0.12287737862944655
70477,34,0.15024179352316042
87509,64,0.0
24700,64,0.12770060283733137
69904,64,0.04416367199872765
130433,64,0.0010171425200301318
3611,64,0.0
121866,64,0.031793906513199924
4980,23,0.04380275045936212
17580,24,0.07179057528470736
82541,64,0.0
49896,64,0.0010171425200301318
11790,51,0.0
19102,56,0.0017717966477944229
75010,64,0.0
105107,64,0.054302286149995736
65264,17,0.0
61204,64,0.09393803338213765
129153,64,0.3096050586775588
33725,64,0.07700753208099094
24100,64,0.1663848296475096
42387,64,0.21789817662968078
70975,15,0.021884969705164445
127267,10,0.04921657354984508
117163,64,0.01778358857601069
75017,64,0.03609215393655306
108020,18,0.0
98319,64,0.015224326751418745
106476,64,0.057484957906219054
4521,64,0.03044865350283749
112278,7,0.0
53249,29,0.01269787597586003
124998,29,0.01269787597586003
68968,41,0.21619200207995282
95355,64,0.3282089234794002
113517,17,0.04590265759748884
88738,64,0.05528661762099264
72782,26,0.03911077044761022
22758,64,0.3096050586775588
26533,64,0.29044340604215246
14499,22,0.04774007634334973
115423,64,0.01693050130114671
122445,23,0.12396014324754315
24207,64,0.025691051393019134
50363,59,0.08058393642561301
92059,1,16.405524516615028
125997,64,0.0
69494,6,0.0
111641,40,0.3196452396817272
124227,64,0.08714614623225903
51076,64,0.023361466911659797
42060,61,0.43251524835603855
96122,7,0.0
118339,64,0.19680067210131386
96004,41,0.002395206579425794
111220,55,0.017717966477944228
112506,27,0.0
93021,64,0.4786147722477268
39140,64,0.26511327618849884
35011,64,0.42572336120615994
13456,56,0.0
27276,5,0.013124419613292021
108275,60,0.28325778630387505
46656,64,0.0010171425200301318
118848,64,0.23804416073608403
76091,8,0.18456215081191907
124216,29,0.14407331630491316
64319,64,0.14351552847134827
83585,64,0.005118523649183889
28589,64,0.1390860368518622
39712,64,0.21176251046046676
40503,64,0.13327848117298047
32183,64,0.013452530103624322
17431,5,0.0
61641,3,0.0
61144,36,0.04652606752912022
25849,64,0.055647539160358174
82691,64,0.0
50835,64,0.11621673567570086
44271,64,0.0
16331,10,0.0
120568,64,0.008727739042839194
97774,64,0.2229510781807982
30015,47,0.14230151965711874
59665,64,0.038126438976613324
22912,1,4.586984654845562
28847,64,0.03609215393655306
696,11,0.20999071381267234
45914,64,0.36705720553474463
28045,41,0.06404716771286506
78810,40,0.046690122774286365
52575,13,1.5826081390688185
37315,29,0.0
47745,22,0.16838630363853663
101012,64,0.14561543560947499
97177,64,0.21061412374430372
129486,55,0.2927729905235118
39896,64,0.2917886590525149
25983,64,0.3252231180173763
93258,59,0.11346060755690952
102218,64,0.31239399784538335
34413,15,0.0656220980664601
2993,4,0.07320145039313625
9189,64,0.015224326751418745
81128,41,0.07441545920736577
103799,3,0.10827646180965918
73879,26,0.0347140898771574
30383,64,0.015224326751418745
48193,64,0.14108751084288923
96628,64,0.038454549466945626
27598,46,0.05279297789446716
115199,6,0.0
11712,64,0.0
93680,64,0.12445230898304159
127177,7,0.0
73933,7,0.0
30686,21,0.09147720470464539
124083,64,0.015224326751418745
17292,64,0.127503736543132
7307,64,0.03609215393655306
19689,7,0.0
23936,64,0.0
117828,28,0.007021564493111232
121007,64,0.0
5433,37,0.0
37487,44,0.0
47816,10,0.0
17842,64,0.06755794995942069
34994,64,0.027856580629212317
94399,64,0.18928694187270417
33365,64,0.384512683620423
92100,64,0.10010651060038489
52560,64,0.1905009506869337
50560,44,0.0
102368,64,0.10729213033866228
49153,64,0.0
35276,55,0.01889916424314051
49115,55,0.258288577989587
29327,40,0.0
9138,39,0.0
58413,20,0.2411612103942409
128964,32,0.03044865350283749
10329,64,0.0
20851,64,0.13327848117298047
45931,22,0.0
111506,64,0.12048217205002076
9555,16,0.0
111962,64,0.04459021563615964
16772,64,0.24831401908348505
89988,64,0.1397422578325268
64454,1,0.0
121580,8,3.2479985548484764
63802,64,0.0
117536,38,0.05128366963893857
125641,64,0.12405857639464284
46493,8,0.12304143387461271
110117,4,0.37365222639042384
110787,64,0.32220450150631913
23979,64,0.0030842386091236252
110502,64,0.0
29122,23,0.0
104793,64,0.06391592351673214
1501,15,0.0
14917,11,0.08858983238972115
48998,18,0.0
99085,64,0.05915832140691379
29765,50,0.07874651767975213
101420,64,0.0193257078805725
52702,64,0.14466391518751132
111080,46,0.0014108751084288924
18997,25,0.007152808689244151
55398,57,0.20260822778019558
70456,64,0.02365676635295887
42758,27,0.03645307547591859
129221,59,0.00623409931631371
58654,64,0.031301740777701474
96069,64,0.23604268674505702
71703,64,0.022836490127128118
37357,64,0.07267647360860457
15564,11,0.00597161092404787
45577,64,0.35934660901193555
52201,64,0.015913358781116577
51695,64,0.033007915327429437
54028,64,0.03710929645658319
44713,64,0.016241469271448875
25561,2,0.0
64045,64,0.24398296061109867
20442,1,0.0
87150,64,0.0010171425200301318
1055,26,0.07950117180751642
89083,64,0.09226466988144291
57270,64,0.016405524516615026
98043,3,0.021884969705164445
12321,21,0.3303744527155934
122375,21,0.380805035079668
114682,64,0.21809504292388016
68233,1,0.0
26152,7,0.009383960023503795
12828,64,0.3859235587288519
109555,28,0.0
17101,64,0.015224326751418745
64737,64,0.0
83347,64,0.0
48794,61,0.2205230605523392
32229,29,0.0
27581,48,0.15900234361503285
69214,40,0.012993175417159102
11124,16,0.42450935239193044
22476,64,0.007940273866041674
39548,64,0.0
118158,21,0.003117049658156855
26852,1,0.0
107980,64,0.03566561029912107
13406,41,0.0016077414026282727
47416,64,0.25376065322300123
58452,64,0.30760358468653176
42643,64,0.25159512398680806
38991,21,0.004691980011751897
77132,64,0.03156422916996731
114240,64,0.29756340368236334
60638,28,0.14062815615642402
101682,12,0.0
125891,64,0.0
47988,53,0.0
83929,57,0.0
3761,64,0.0
41580,10,0.0
81485,46,0.0
10421,64,0.0
26349,3,0.5452212017851839
49780,64,0.051053992295705966
41018,35,0.025297318804620373
108828,64,0.17015810028633105
84790,15,0.0
9457,53,0.0
80120,16,0.0
53161,64,0.0
68647,64,0.06437527820319737
33495,64,0.3897296404167066
89433,64,0.0
52744,64,0.0
53853,64,0.0
65786,53,0.0
14398,64,0.09525047534346685
65144,19,0.0034451601484891555
20395,64,0.2857186149813673
43542,64,0.11093415678135081
110082,61,0.0010827646180965919
35654,64,0.3367069851790068
65948,64,0.05377730936546406
2549,64,0.3843158173262236
74214,29,0.1592976430563319
8290,37,0.0
51782,64,0.244311071101431
75508,64,0.1292755331909264
64629,64,0.03678118596625089
116643,64,0.0
74559,64,0.0010171425200301318
65860,64,0.0
37568,25,0.23584582045085764
43756,64,0.20060675378916856
60110,14,0.0
128498,64,0.03044865350283749
23133,64,0.038454549466945626
97306,64,0.23400840170499673
22961,22,0.0
105725,64,0.0015421193045618126
48029,64,0.16083976236089373
14018,64,0.04255593059609938
67654,14,0.0
57913,1,0.0656220980664601
17763,64,0.0
98974,64,0.039471691986975754
119292,64,0.003838892736887916
32133,64,0.07454670340349868
81594,64,0.11250908713494585
120696,64,0.1601507303311959
11554,64,0.037634273241114874
11460,43,0.002296773432326104
60370,64,0.28217502168577846
102861,4,0.0
125837,4,0.36584319672051513
67201,64,0.0
92930,1,0.0
2593,64,0.07316863934410302
8874,64,0.0
86347,15,0.0
56911,64,0.03609215393655306
98308,64,0.10981858111422099
112117,64,0.23397559065596352
79216,26,0.03786395058434748
112780,64,0.07261085151053812
54197,64,0.148896540512798
130278,64,0.19995053280850394
31050,64,0.0015421193045618126
52787,64,0.0
16591,64,0.5189395515095665
2124,64,0.10023775479651781
115618,50,0.08488218384896615
35301,1,16.940344615856677
17771,23,0.0
102298,64,0.14663257812950511
25057,64,0.046132334940721456
13726,45,0.027331603844680634
99615,37,0.1525385669554865
25525,64,0.48629255772150265
127890,64,0.0015421193045618126
118232,1,1.0401102543533927
38186,64,0.4005900976467057
36785,64,0.4245421634409637
126749,8,0.0
72661,64,0.04459021563615964
38808,64,0.4559751484147981
90459,64,0.1938804887373564
32135,64,0.28411087357873904
18920,37,0.6823713867440855
5201,64,0.33240873775565366
13700,20,0.15805082319306918
84986,46,0.0
15763,29,0.033598514210027575
127815,23,0.02995648776733904
32794,8,0.0
81013,8,0.0
3589,64,0.14459829308944486
101943,29,0.028119069021478156
120154,64,0.5329498694467558
43429,64,0.009154282680271185
85806,14,0.0
12327,64,0.005085712600150658
39684,64,0.0
107955,64,0.3091785150401268
116721,8,0.5534567750925246
55829,64,0.14436861574621224
2565,29,0.0
123841,64,0.0
27636,26,0.002526450775558714
7687,33,0.0
80718,64,0.12786465808249753
115213,24,0.0
67074,64,0.17734372002460844
92870,64,0.0010171425200301318
76270,64,0.017488289134711617
20219,8,0.04101381129153757
4696,22,0.09938466752165383
74183,64,0.3893030967792746
15989,5,0.0
46787,5,0.0
23505,64,0.03146579602286762
123782,64,0.46621219571316586
100019,64,0.03609215393655306
103418,64,0.5280610231408045
60828,64,0.04823224207884818
99860,64,0.30760358468653176
126265,64,0.03609215393655306
37798,2,2.9198552534671425
19448,36,0.025297318804620373
26691,64,0.010138614151268087
99738,64,0.015388381996584896
5051,16,0.12241802394298133
4130,64,0.03228607224869837
19311,64,0.0
2341,64,0.0
37331,64,0.0
69036,64,0.07218430787310612
35255,64,0.2755800008300992
55664,50,0.12747092549409875
22518,64,0.11828383176479434
67185,22,0.04921657354984508
57182,3,4.113422784148952
62615,7,0.28053446923411696
124119,6,0.010926079328065608
42957,64,0.023066167470360728
125395,64,0.0
125296,39,0.0
79658,64,0.004626357913685437
120463,10,0.0
110206,23,0.04849473047111402
64398,64,0.00590598882598141
43099,64,0.03044865350283749
17774,29,0.16904252461920125
27664,64,0.04685417801945252
89910,17,0.005774744629848489
138,37,0.35176725668525943
80303,64,0.05102118124667274
69199,29,0.033598514210027575
32021,64,0.16651607384364253
103725,64,0.07218430787310612
70061,64,0.0
87364,23,0.0
74807,60,0.004921657354984508
51692,43,0.06526117652709458
94623,64,0.03609215393655306
32531,64,0.03044865350283749
39466,64,0.2375519950005856
34400,64,0.45978123010265276
81830,64,0.0
7660,64,0.23361466911659798
39255,25,0.6175039428053897
13413,64,0.03195796175836607
102487,14,0.4218516574202388
35794,29,0.06850947038138436
54510,64,0.05712403636685352
128413,64,0.023755199500058558
37862,64,0.0010171425200301318
92920,64,0.005085712600150658
13249,56,0.08183075628887576
3585,10,0.24559070201372696
98157,64,0.03609215393655306
91445,64,0.12330392226687854
104247,7,0.0
49923,64,0.0
126308,64,0.13590336509563888
46172,64,0.11477304951823873
39633,64,0.09817065870742432
63958,64,0.12245083499201456
80173,8,0.0
29299,37,0.002657694971691634
13042,64,0.14190778706871998
7211,64,0.0010171425200301318
101582,64,0.05184145747250349
16941,64,0.045837035499422384
110367,7,0.08904918707618636
13323,64,0.046132334940721456
2184,64,0.2800751145476517
127620,64,0.0
102129,8,0.0
15881,64,0.28539050449103504
13587,23,0.0423590643019
76541,29,0.01794764382117684
123951,16,0.13016143151482362
85391,50,0.021458426067732454
109378,64,0.03507501141652293
26317,64,0.19962242231817165
130084,8,0.0
54152,64,0.07694190998292448
124665,64,0.14013599042092556
64985,18,0.0
65496,64,0.0
34267,64,0.15119331394512409
122768,64,0.15145580233738992
81973,26,0.0
11245,29,0.0
130220,3,0.9843314709969017
109650,9,0.0
98884,64,0.03609215393655306
129972,17,1.4475578612480435
2196,64,0.0
38644,36,0.012763498073926492
34292,64,0.0
3407,34,0.0
46226,19,0.0
23088,8,0.008202762258307513
528,64,0.0833072534953711
5843,19,0.0
103106,21,0.09374116708793827
98842,64,0.0
120193,9,0.007284052885377072
49483,60,0.293232345209977
123749,64,0.01273068702489326
82816,64,0.07920587236621734
6409,18,0.0
54434,64,0.0
74624,64,0.05853491147528242
12716,64,0.1698956118940652
113717,29,0.12671627136633448
43613,58,0.08740863462452486
72963,64,0.05092274809957304
74159,64,0.3077348288826647
60759,8,0.0
92418,64,0.008137140160241054
90400,64,0.05420385300289605
10036,64,0.0
56530,64,0.0
119926,64,0.0
53528,64,0.162874047400954
117825,35,0.0500040387266426
8514,64,0.19319145670765855
56695,64,0.38126438976613325
46339,64,0.07710596522809063
43916,1,0.0
6183,64,0.0
21135,28,0.03868422681017823
87312,64,0.015388381996584896
102321,34,0.0933474344995395
67341,64,0.0
97620,5,1.6011791928216266
62150,44,0.0
53254,64,0.17737653107364168
75730,64,0.16159441648865802
66632,64,0.0
45399,3,0.0
95471,5,0.013124419613292021
123465,64,0.03622339813268598
37371,64,0.0
47197,6,4.921657354984508
29199,64,0.03044865350283749
72106,59,0.03432035728875864
2276,64,0.03609215393655306
50345,64,0.0
68616,34,0.0019358518929605733
76195,57,0.13741267335116747
114205,64,0.031793906513199924
31925,64,0.14282649644165044
119997,10,0.0
98240,21,0.0
38350,55,0.2995648776733904
94485,16,0.026445705520783423
102784,64,0.4767773535018659
108611,64,0.04859316361821371
98449,64,0.4149613371232605
62201,64,0.38743286698438045
102949,64,0.18344657514478924
113425,16,0.0
115492,64,0.0
127497,1,0.32811049033230055
118750,64,0.2689193578763535
22077,64,0.2567792697340584
40995,44,0.022377135440662898
44413,22,0.0
50964,9,0.0
116396,64,0.25609023770436057
70168,2,0.03281104903323005
90059,29,0.11864475330415987
88546,22,0.0790418171210512
95934,19,0.23400840170499673
59143,64,0.24857650747575089
53791,64,0.17297985050318884
102132,53,0.19456952076705422
98364,64,0.2365676635295887
67801,64,0.007940273866041674
21488,64,0.4468864878325933
35997,23,0.10571719998506723
50564,50,0.03710929645658319
84319,35,0.027856580629212317
116059,64,0.11598705833246824
66336,64,0.10693120879929674
24831,64,0.15211202331805454
20718,64,0.0
54695,64,0.04101381129153757
109765,64,0.045672980254256236
63624,64,0.007644974424742603
86403,64,0.03579685449525399
